"kode_prov","nama_prov","kode_kabkota","nama_kabkota","kode_kecamatan","nama_kecamatan"
"32","Provinsi Jawa Barat","3207","Kab. Ciamis","3207.120","PAMARICAN"
"32","Provinsi Jawa Barat","3207","Kab. Ciamis","3207.111","PURWADADI"
"32","Provinsi Jawa Barat","3207","Kab. Ciamis","3207.110","LAKBOK"
"32","Provinsi Jawa Barat","3207","Kab. Ciamis","3207.101","BANJARANYAR"
"32","Provinsi Jawa Barat","3207","Kab. Ciamis","3207.100","BANJARSARI"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.271","SUKARESIK"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.270","PAGERAGEUNG"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.261","KADIPATEN"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.260","CIAWI"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.250","JAMANIS"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.240","RAJAPOLAH"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.231","SUKAHENING"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.230","CISAYONG"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.221","SUKARATU"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.212","PADAKEMBANG"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.211","SARIWANGI"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.210","LEUWISARI"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.200","CIGALONTANG"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.192","MANGUNREJA"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.191","SUKARAME"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.190","SINGAPARNA"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.161","GUNUNGTANJUNG"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.160","MANONJAYA"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.151","KARANGJAYA"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.150","CINEAM"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.141","JATIWARAS"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.140","SALOPA"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.130","SUKARAJA"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.120","TANJUNGJAYA"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.111","PUSPAHIANG"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.110","SALAWU"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.100","TARAJU"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.090","SODONGHILIR"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.080","BOJONGGAMBIR"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.072","CULAMEGA"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.071","BOJONGASIH"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.070","BANTARKALONG"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.061","PARUNGPONTENG"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.060","CIBALONG"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.050","CIKATOMAS"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.040","PANCATENGAH"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.030","CIKALONG"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.020","KARANGNUNGGAL"
"32","Provinsi Jawa Barat","3206","Kab. Tasikmalaya","3206.010","CIPATUJAH"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.310","MALANGBONG"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.300","SELAAWI"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.290","BLUBUR LIMBANGAN"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.280","KADUNGORA"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.270","CIBIUK"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.261","KERSAMANAH"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.260","CIBATU"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.250","LEUWIGOONG"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.240","LELES"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.230","BANYURESMI"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.221","KARANGTENGAH"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.220","SUKAWENING"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.212","PANGATIKAN"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.211","SUCINARAJA"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.210","WANARAJA"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.200","KARANGPAWITAN"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.190","GARUT KOTA"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.182","TAROGONG KALER"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.181","TAROGONG KIDUL"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.171","PASIRWANGI"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.170","SAMARANG"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.161","SUKARESMI"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.160","CISURUPAN"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.151","CIGEDUG"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.150","BAYONGBONG"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.140","CILAWU"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.130","BANJARWANGI"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.120","CIKAJANG"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.111","CIHURIP"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.110","SINGAJAYA"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.100","PEUNDEUY"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.090","CISOMPET"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.080","CIBALONG"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.070","PAMEUNGPEUK"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.060","CIKELET"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.050","PAKENJENG"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.040","PAMULIHAN"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.031","MEKARMUKTI"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.030","BUNGBULANG"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.020","TALEGONG"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.011","CARINGIN"
"32","Provinsi Jawa Barat","3205","Kab. Garut","3205.010","CISEWU"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.181","SURIAN"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.180","BUAHDUA"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.171","TANJUNGMEDAR"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.170","TANJUNGKERTA"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.161","CISARUA"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.160","CIMALAKA"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.150","PASEH"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.140","CONGGEANG"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.130","UJUNG JAYA"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.120","TOMO"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.111","JATIGEDE"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.101","JATINUNGGAL"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.100","WADO"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.090","CIBUGEL"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.080","DARMARAJA"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.071","CISITU"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.070","SITURAJA"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.061","GANEAS"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.060","SUMEDANG UTARA"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.050","SUMEDANG SELATAN"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.040","RANCAKALONG"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.032","PAMULIHAN"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.031","SUKASARI"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.030","TANJUNGSARI"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.020","CIMANGGUNG"
"32","Provinsi Jawa Barat","3211","Kab. Sumedang","3211.010","JATINANGOR"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.310","CIMENYAN"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.300","CILENGKRANG"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.290","CILEUNYI"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.280","BOJONGSOANG"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.270","DAYEUHKOLOT"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.260","MARGAHAYU"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.250","MARGAASIH"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.191","KUTAWARINGIN"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.190","SOREANG"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.180","KATAPANG"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.170","PAMEUNGPEUK"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.161","CANGKUANG"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.160","BANJARAN"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.150","ARJASARI"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.140","BALEENDAH"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.130","CIPARAY"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.121","SOLOKAN JERUK"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.120","MAJALAYA"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.110","RANCAEKEK"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.101","NAGREG"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.100","CICALENGKA"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.090","CIKANCUNG"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.080","PASEH"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.070","IBUN"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.060","PACET"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.050","KERTASARI"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.040","PANGALENGAN"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.030","CIMAUNG"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.020","PASIRJAMBU"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.011","RANCABALI"
"32","Provinsi Jawa Barat","3204","Kab. Bandung","3204.010","CIWIDEY"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.220","BLANAKAN"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.210","LEGONKULON"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.201","PUSAKAJAYA"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.200","PUSAKANAGARA"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.191","SUKASARI"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.190","PAMANUKAN"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.180","CIASEM"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.171","TAMBAKDAHAN"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.170","BINONG"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.160","COMPRENG"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.150","CIPUNAGARA"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.141","PAGADEN BARAT"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.140","PAGADEN"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.130","CIKAUM"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.120","PURWADADI"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.110","PATOKBEUSI"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.100","PABUARAN"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.090","CIPEUNDEUY"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.081","DAWUAN"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.080","KALIJATI"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.070","SUBANG"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.060","CIBOGO"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.050","CIJAMBE"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.040","TANJUNGSIANG"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.031","KASOMALANG"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.030","CISALAK"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.021","CIATER"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.020","JALANCAGAK"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.011","SERANGPANJANG"
"32","Provinsi Jawa Barat","3213","Kab. Subang","3213.010","SAGALAHERANG"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.112","BUNGURSARI"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.111","CIBATU"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.110","CAMPAKA"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.101","BABAKANCIKAO"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.100","PURWAKARTA"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.091","PONDOK SALAM"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.090","PASAWAHAN"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.081","KIARAPEDES"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.080","WANAYASA"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.070","BOJONG"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.060","DARANGDAN"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.050","SUKATANI"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.040","PLERED"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.030","TEGAL WARU"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.020","MANIIS"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.011","SUKASARI"
"32","Provinsi Jawa Barat","3214","Kab. Purwakarta","3214.010","JATILUHUR"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.200","PAKISJAYA"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.190","BATUJAYA"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.180","TIRTAJAYA"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.170","CIBUAYA"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.161","CILEBAR"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.160","PEDES"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.151","JAYAKERTA"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.150","RENGASDENGKLOK"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.140","KUTAWALUYA"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.130","TEMPURAN"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.120","RAWAMERTA"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.113","KARAWANG BARAT"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.112","KARAWANG TIMUR"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.111","MAJALAYA"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.100","TELAGASARI"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.090","LEMAHABANG"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.082","CILAMAYA KULON"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.081","CILAMAYA WETAN"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.072","KOTABARU"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.071","BANYUSARI"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.070","JATISARI"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.060","TIRTAMULYA"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.051","PURWASARI"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.050","CIKAMPEK"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.040","KLARI"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.032","TELUKJAMBE BARAT"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.031","TELUKJAMBE TIMUR"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.020","CIAMPEL"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.011","TEGALWARU"
"32","Provinsi Jawa Barat","3215","Kab. Karawang","3215.010","PANGKALAN"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.150","MUARA GEMBONG"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.140","CABANGBUNGIN"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.130","PEBAYURAN"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.121","SUKAKARYA"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.120","SUKATANI"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.111","SUKAWANGI"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.110","TAMBELANG"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.100","TARUMAJAYA"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.090","BABELAN"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.082","TAMBUN UTARA"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.081","TAMBUN SELATAN"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.071","CIKARANG BARAT"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.070","CIBITUNG"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.062","KARANGBAHAGIA"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.061","CIKARANG UTARA"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.050","KEDUNGWARINGIN"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.041","CIKARANG TIMUR"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.031","BOJONGMANGU"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.030","CIBARUSAH"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.023","CIKARANG SELATAN"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.022","CIKARANG PUSAT"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.021","SERANG BARU"
"32","Provinsi Jawa Barat","3216","Kab. Bekasi","3216.010","SETU"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.240","CIKALONGKULON"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.230","SUKARESMI"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.221","CIPANAS"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.220","PACET"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.210","CUGENANG"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.200","CIANJUR"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.190","KARANGTENGAH"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.180","MANDE"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.170","CIRANJANG"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.161","HAURWANGI"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.160","BOJONGPICUNG"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.150","SUKALUYU"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.140","CILAKU"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.131","GEKBRONG"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.130","WARUNGKONDANG"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.120","CIBEBER"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.111","CAMPAKAMULYA"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.110","CAMPAKA"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.100","PAGELARAN"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.090","SUKANAGARA"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.080","TAKOKAK"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.071","CIJATI"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.070","KADUPANDAK"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.061","PASIRKUDA"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.060","TANGGEUNG"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.051","CIKADU"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.050","CIBINONG"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.040","NARINGGUL"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.030","CIDAUN"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.020","SINDANGBARANG"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.011","LELES"
"32","Provinsi Jawa Barat","3203","Kab. Cianjur","3203.010","AGRABINTA"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.300","KABANDUNGAN"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.291","CIKAKAK"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.290","CISOLOK"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.280","CIKIDANG"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.270","KALAPA NUNGGAL"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.261","BOJONG GENTENG"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.260","PARUNG KUDA"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.250","PARAKAN SALAK"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.240","CIDAHU"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.230","CICURUG"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.221","CIAMBAR"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.220","NAGRAK"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.212","CARINGIN"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.211","CICANTAYAN"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.210","CIBADAK"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.201","GUNUNGGURUH"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.200","CISAAT"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.190","KADUDAMPIT"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.180","SUKABUMI"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.173","SUKALARANG"
"32","Provinsi Jawa Barat","3202","Kab. Sukabumi","3202.172","CIREUNGHAS"
